booking_id,date,room_id,room_type,status,price,guest_count,check_in,check_out,wifi,parking,breakfast,season,occupancy_level,guest_name,country,payment_method,booking_channel,stay_purpose,discount_pct,review_score,special_request
B040190,2025-04-26,R176,Standard,Available,102.41,0,,,No,Yes,No,Low,Low,,,,,,4,4.8,
B040191,2025-04-04,R467,Standard,Available,96.0,0,,,No,Yes,No,Low,Low,,,,,,17,4.3,
B040192,2025-04-09,R205,Deluxe,Available,199.3,0,,,Yes,No,Yes,Low,Low,,,,,,0,3.1,
B040193,2025-04-26,R220,Standard,Available,107.75,0,,,Yes,Yes,Yes,Low,Low,,,,,,4,3.9,
B040194,2025-04-14,R122,Standard,Booked,90.3,2,2025-04-14,2025-04-16,No,No,Yes,Low,Low,Marie Dubois,France,Debit Card,Travel Agent,Leisure,15,4.3,Extra towels
B040195,2025-04-28,R194,Deluxe,Available,181.44,0,,,Yes,Yes,No,Low,Low,,,,,,17,4.8,
B040196,2025-04-13,R235,Suite,Booked,374.14,2,2025-04-13,2025-04-16,No,Yes,Yes,Low,Low,Yuki Tanaka,USA,Debit Card,Travel Agent,Business,16,4.1,Extra towels
B040197,2025-04-28,R151,Suite,No-Show,412.9,3,2025-04-28,2025-05-02,No,No,Yes,Low,Low,John Smith,Germany,Credit Card,Travel Agent,Business,3,4.4,None
B040198,2025-04-27,R171,Suite,Available,387.98,0,,,No,No,No,Low,Low,,,,,,0,4.2,
B040199,2025-04-11,R343,Deluxe,Booked,201.43,2,2025-04-11,2025-04-15,No,Yes,Yes,Low,Low,Yuki Tanaka,Germany,Debit Card,Direct,Business,10,4.7,Extra towels
B040200,2025-04-20,R435,Deluxe,Available,210.8,0,,,No,No,No,Low,Low,,,,,,14,3.2,
B040201,2025-04-06,R240,Standard,Booked,94.86,1,2025-04-06,2025-04-07,Yes,No,Yes,Low,Low,Hans Muller,UK,Debit Card,Direct,Leisure,8,3.6,None
B040202,2025-04-22,R346,Suite,Available,429.56,0,,,No,Yes,No,Low,Low,,,,,,3,3.1,
B040203,2025-04-26,R260,Suite,Available,413.87,0,,,Yes,Yes,No,Low,Low,,,,,,8,3.3,
B040204,2025-04-26,R429,Suite,Available,427.33,0,,,No,Yes,Yes,Low,Low,,,,,,19,3.1,
B040205,2025-04-04,R349,Standard,Booked,95.26,3,2025-04-04,2025-04-08,No,No,No,Low,Low,Emma Jones,USA,Credit Card,Direct,Business,11,4.2,None
B040206,2025-04-01,R111,Deluxe,Available,190.39,0,,,No,Yes,Yes,Low,Low,,,,,,5,4.9,
B040207,2025-04-15,R452,Standard,Available,100.28,0,,,Yes,No,Yes,Low,Low,,,,,,13,4.6,
B040208,2025-04-13,R344,Deluxe,Available,209.07,0,,,Yes,No,Yes,Low,Low,,,,,,13,3.9,
B040209,2025-04-06,R169,Standard,Booked,94.08,2,2025-04-06,2025-04-11,Yes,Yes,Yes,Low,Low,Emma Jones,France,Debit Card,Direct,Business,18,4.2,Extra towels
B040210,2025-04-24,R417,Suite,Available,373.51,0,,,No,Yes,No,Low,Low,,,,,,19,4.3,
B040211,2025-04-27,R256,Suite,Available,372.81,0,,,No,Yes,Yes,Low,Low,,,,,,2,4.2,
B040212,2025-04-23,R222,Standard,Booked,96.32,3,2025-04-23,2025-04-28,Yes,Yes,Yes,Low,Low,John Smith,UK,Cash,Travel Agent,Leisure,10,3.9,Late check-in
B040213,2025-04-07,R325,Suite,No-Show,360.54,1,2025-04-07,2025-04-11,Yes,No,Yes,Low,Low,John Smith,Germany,Credit Card,Direct,Leisure,3,4.7,Extra towels
B040214,2025-04-05,R252,Deluxe,Booked,204.59,4,2025-04-05,2025-04-09,Yes,Yes,No,Low,Low,Emma Jones,USA,Cash,OTA,Leisure,17,3.8,Extra towels
B040215,2025-04-07,R325,Standard,Booked,103.4,2,2025-04-07,2025-04-09,Yes,No,No,Low,Low,Hans Muller,UK,Debit Card,Travel Agent,Leisure,19,3.9,None
B040216,2025-04-01,R200,Suite,Available,405.5,0,,,Yes,No,Yes,Low,Low,,,,,,15,4.2,
B040217,2025-04-16,R194,Suite,Available,406.84,0,,,Yes,Yes,Yes,Low,Low,,,,,,11,3.8,
B040218,2025-04-20,R415,Suite,Available,430.08,0,,,Yes,Yes,Yes,Low,Low,,,,,,0,4.1,
B040219,2025-04-07,R396,Suite,Available,360.82,0,,,No,No,Yes,Low,Low,,,,,,9,5.0,
B040220,2025-04-09,R435,Standard,Cancelled,103.72,4,2025-04-09,2025-04-13,No,Yes,Yes,Low,Low,John Smith,UK,Cash,Travel Agent,Business,9,4.2,Extra towels
B040221,2025-04-10,R389,Suite,Available,418.4,0,,,No,Yes,No,Low,Low,,,,,,3,4.4,
B040222,2025-04-03,R288,Standard,Booked,97.38,2,2025-04-03,2025-04-04,Yes,No,Yes,Low,Low,Emma Jones,Germany,Cash,Travel Agent,Leisure,19,3.0,Extra towels
B040223,2025-04-25,R449,Deluxe,Booked,207.48,4,2025-04-25,2025-04-27,Yes,No,Yes,Low,Low,Emma Jones,Germany,Cash,Direct,Business,9,4.8,Extra towels
B040224,2025-04-27,R314,Standard,Available,91.15,0,,,Yes,Yes,Yes,Low,Low,,,,,,16,3.0,
B040225,2025-04-11,R320,Deluxe,Booked,199.71,2,2025-04-11,2025-04-13,Yes,No,No,Low,Low,Emma Jones,France,Cash,OTA,Leisure,18,3.5,Extra towels
B040226,2025-04-18,R111,Standard,Booked,98.52,3,2025-04-18,2025-04-19,No,Yes,Yes,Low,Low,Emma Jones,Japan,Debit Card,OTA,Business,8,4.0,None
B040227,2025-04-04,R262,Deluxe,Booked,184.19,3,2025-04-04,2025-04-07,Yes,No,Yes,Low,Low,John Smith,UK,Cash,Direct,Leisure,20,4.0,Late check-in
B040228,2025-04-02,R454,Standard,Available,104.25,0,,,Yes,Yes,No,Low,Low,,,,,,13,3.7,
B040229,2025-04-22,R417,Suite,Booked,432.66,4,2025-04-22,2025-04-26,Yes,No,No,Low,Low,Hans Muller,USA,Cash,Travel Agent,Leisure,18,4.2,None
B040230,2025-04-28,R144,Deluxe,Booked,219.84,4,2025-04-28,2025-04-29,Yes,No,Yes,Low,Low,Emma Jones,Germany,Debit Card,OTA,Leisure,15,3.7,None
B040231,2025-04-23,R165,Deluxe,Cancelled,190.29,4,2025-04-23,2025-04-27,No,No,Yes,Low,Low,Marie Dubois,UK,Credit Card,Direct,Business,7,4.1,Late check-in
B040232,2025-04-16,R182,Suite,Available,416.34,0,,,Yes,Yes,No,Low,Low,,,,,,10,4.5,
B040233,2025-04-09,R379,Deluxe,Booked,192.35,4,2025-04-09,2025-04-13,Yes,Yes,Yes,Low,Low,Hans Muller,Canada,Cash,Direct,Business,0,3.1,Extra towels
B040234,2025-04-01,R426,Standard,Available,93.02,0,,,Yes,No,No,Low,Low,,,,,,17,3.9,
B040235,2025-04-25,R295,Suite,Available,397.16,0,,,No,Yes,Yes,Low,Low,,,,,,14,4.5,
B040236,2025-04-12,R240,Suite,Available,392.22,0,,,Yes,No,Yes,Low,Low,,,,,,1,3.9,
B040237,2025-04-04,R437,Deluxe,No-Show,180.08,3,2025-04-04,2025-04-08,Yes,No,Yes,Low,Low,Hans Muller,France,Cash,Travel Agent,Business,15,4.8,Late check-in
B040238,2025-04-27,R187,Standard,Booked,95.68,1,2025-04-27,2025-05-01,Yes,Yes,Yes,Low,Low,Hans Muller,Germany,Credit Card,Travel Agent,Business,7,4.2,Late check-in
B040239,2025-04-26,R191,Deluxe,No-Show,201.75,4,2025-04-26,2025-04-29,Yes,Yes,No,Low,Low,Yuki Tanaka,Germany,Credit Card,Direct,Leisure,11,4.7,None
B040240,2025-04-03,R392,Suite,Cancelled,406.72,1,2025-04-03,2025-04-07,Yes,No,Yes,Low,Low,Yuki Tanaka,France,Credit Card,Direct,Leisure,7,5.0,Late check-in
B040241,2025-04-18,R248,Suite,Available,384.32,0,,,No,No,Yes,Low,Low,,,,,,5,3.1,
B040242,2025-04-03,R398,Deluxe,Available,190.51,0,,,Yes,No,Yes,Low,Low,,,,,,11,3.5,
B040243,2025-04-11,R487,Deluxe,Available,218.43,0,,,No,Yes,No,Low,Low,,,,,,15,4.8,
B040244,2025-04-06,R368,Standard,Booked,108.53,3,2025-04-06,2025-04-08,No,Yes,Yes,Low,Low,Marie Dubois,Japan,Debit Card,OTA,Business,6,3.4,Extra towels
B040245,2025-04-17,R338,Standard,No-Show,99.6,4,2025-04-17,2025-04-19,No,Yes,No,Low,Low,Emma Jones,USA,Credit Card,Travel Agent,Business,1,4.4,None
B040246,2025-04-12,R184,Deluxe,Available,213.72,0,,,No,No,No,Low,Low,,,,,,15,3.3,
B040247,2025-04-27,R477,Suite,Available,368.37,0,,,Yes,Yes,Yes,Low,Low,,,,,,17,4.7,
B040248,2025-04-16,R292,Deluxe,No-Show,217.28,2,2025-04-16,2025-04-21,No,Yes,Yes,Low,Low,Hans Muller,Canada,Cash,Direct,Leisure,1,3.0,None
B040249,2025-04-22,R118,Deluxe,Available,214.74,0,,,No,No,Yes,Low,Low,,,,,,3,4.3,
B040250,2025-04-18,R132,Standard,No-Show,109.97,1,2025-04-18,2025-04-23,No,No,No,Low,Low,Hans Muller,UK,Credit Card,Direct,Leisure,12,3.7,Extra towels
B040251,2025-04-26,R369,Standard,Available,102.03,0,,,No,Yes,Yes,Low,Low,,,,,,13,4.8,
B040252,2025-04-26,R143,Suite,Booked,420.13,3,2025-04-26,2025-04-30,No,Yes,Yes,Low,Low,Yuki Tanaka,France,Credit Card,Travel Agent,Leisure,14,3.1,Late check-in
B040253,2025-04-01,R247,Deluxe,Available,181.62,0,,,No,No,No,Low,Low,,,,,,3,3.8,
B040254,2025-04-28,R351,Suite,Available,398.68,0,,,Yes,No,Yes,Low,Low,,,,,,10,4.6,
B040255,2025-04-06,R397,Standard,Cancelled,90.6,3,2025-04-06,2025-04-10,No,No,Yes,Low,Low,Marie Dubois,UK,Credit Card,Direct,Leisure,20,3.2,Extra towels
B040256,2025-04-13,R214,Deluxe,Available,218.9,0,,,Yes,No,No,Low,Low,,,,,,10,4.9,
B040257,2025-04-12,R342,Suite,Cancelled,379.34,4,2025-04-12,2025-04-15,Yes,Yes,Yes,Low,Low,John Smith,Germany,Cash,OTA,Leisure,13,3.4,Extra towels
B040258,2025-04-18,R494,Deluxe,Booked,180.89,4,2025-04-18,2025-04-19,Yes,Yes,No,Low,Low,Hans Muller,Canada,Cash,Direct,Leisure,11,3.1,Late check-in
B040259,2025-04-16,R307,Deluxe,Available,202.89,0,,,No,No,Yes,Low,Low,,,,,,19,4.2,
B040260,2025-04-19,R107,Suite,No-Show,379.83,4,2025-04-19,2025-04-23,Yes,No,Yes,Low,Low,Marie Dubois,Germany,Debit Card,Travel Agent,Leisure,20,3.5,Extra towels
B040261,2025-04-22,R269,Suite,Available,373.79,0,,,No,No,No,Low,Low,,,,,,2,4.7,
B040262,2025-04-05,R213,Standard,Available,104.48,0,,,No,No,No,Low,Low,,,,,,12,4.9,
B040263,2025-04-21,R206,Deluxe,Available,202.68,0,,,Yes,No,Yes,Low,Low,,,,,,18,4.8,
B040264,2025-04-16,R293,Deluxe,Available,210.01,0,,,No,No,Yes,Low,Low,,,,,,9,4.5,
B040265,2025-04-12,R430,Standard,Available,106.93,0,,,No,Yes,No,Low,Low,,,,,,13,3.1,
B040266,2025-04-25,R250,Standard,Available,93.22,0,,,No,Yes,Yes,Low,Low,,,,,,13,3.1,
B040267,2025-04-07,R173,Suite,Available,372.78,0,,,No,No,Yes,Low,Low,,,,,,9,4.1,
B040268,2025-04-17,R166,Standard,Booked,99.08,4,2025-04-17,2025-04-22,No,No,No,Low,Low,Marie Dubois,Germany,Cash,Direct,Leisure,2,3.0,Extra towels
B040269,2025-04-27,R225,Deluxe,Available,206.64,0,,,Yes,No,Yes,Low,Low,,,,,,5,4.1,
B040270,2025-04-13,R460,Deluxe,Cancelled,194.6,1,2025-04-13,2025-04-17,No,No,Yes,Low,Low,Hans Muller,France,Debit Card,OTA,Business,17,3.9,Late check-in
B040271,2025-04-02,R494,Standard,No-Show,96.12,3,2025-04-02,2025-04-04,No,No,Yes,Low,Low,Hans Muller,Japan,Credit Card,Travel Agent,Leisure,4,4.8,Late check-in
B040272,2025-04-03,R176,Suite,Booked,432.8,2,2025-04-03,2025-04-06,Yes,Yes,No,Low,Low,Yuki Tanaka,Germany,Credit Card,Travel Agent,Leisure,17,3.5,None
B040273,2025-04-01,R342,Standard,Booked,109.77,2,2025-04-01,2025-04-02,No,No,No,Low,Low,Hans Muller,Japan,Credit Card,Direct,Business,5,3.4,Late check-in
B040274,2025-04-08,R454,Suite,Cancelled,363.71,2,2025-04-08,2025-04-13,No,No,No,Low,Low,Marie Dubois,USA,Credit Card,Direct,Business,1,4.6,Late check-in
B040275,2025-04-03,R396,Suite,Available,369.76,0,,,No,Yes,Yes,Low,Low,,,,,,3,4.0,
B040276,2025-04-18,R474,Standard,Cancelled,104.92,4,2025-04-18,2025-04-21,No,Yes,Yes,Low,Low,Emma Jones,USA,Debit Card,Travel Agent,Business,14,3.2,Late check-in
B040277,2025-04-01,R468,Suite,Cancelled,379.93,1,2025-04-01,2025-04-04,Yes,No,Yes,Low,Low,Emma Jones,Germany,Credit Card,Travel Agent,Business,11,4.1,Extra towels
B040278,2025-04-24,R383,Deluxe,Available,213.38,0,,,Yes,Yes,No,Low,Low,,,,,,12,3.4,
B040279,2025-04-12,R337,Standard,Cancelled,92.24,3,2025-04-12,2025-04-17,No,Yes,No,Low,Low,Emma Jones,Germany,Credit Card,Travel Agent,Leisure,15,4.1,Late check-in
B040280,2025-04-12,R412,Deluxe,Available,218.61,0,,,No,No,No,Low,Low,,,,,,9,4.6,
B040281,2025-04-04,R220,Standard,Booked,97.04,4,2025-04-04,2025-04-06,No,Yes,Yes,Low,Low,Hans Muller,Japan,Debit Card,Direct,Business,9,4.8,None
B040282,2025-04-27,R467,Deluxe,Booked,190.99,2,2025-04-27,2025-05-02,No,Yes,No,Low,Low,Marie Dubois,Japan,Debit Card,Direct,Leisure,1,3.9,Extra towels
B040283,2025-04-20,R388,Deluxe,Available,187.26,0,,,No,Yes,Yes,Low,Low,,,,,,10,4.2,
B040284,2025-04-11,R414,Standard,Cancelled,93.91,2,2025-04-11,2025-04-12,No,Yes,No,Low,Low,Yuki Tanaka,Germany,Cash,Direct,Business,16,4.8,Extra towels
B040285,2025-04-26,R282,Suite,Available,403.87,0,,,No,No,No,Low,Low,,,,,,19,4.6,
B040286,2025-04-25,R436,Suite,Available,392.05,0,,,Yes,Yes,No,Low,Low,,,,,,3,3.5,
B040287,2025-04-19,R297,Suite,No-Show,426.15,2,2025-04-19,2025-04-21,Yes,Yes,No,Low,Low,Hans Muller,USA,Cash,OTA,Leisure,20,4.0,Late check-in
B040288,2025-04-28,R236,Suite,Available,434.58,0,,,Yes,No,No,Low,Low,,,,,,0,3.4,
B040289,2025-04-10,R487,Deluxe,Cancelled,183.46,2,2025-04-10,2025-04-14,Yes,Yes,Yes,Low,Low,Marie Dubois,Germany,Cash,Travel Agent,Leisure,2,3.9,Extra towels
B040290,2025-04-07,R230,Standard,Booked,97.28,4,2025-04-07,2025-04-12,Yes,No,Yes,Low,Low,John Smith,UK,Cash,OTA,Business,3,3.2,Extra towels
B040291,2025-04-22,R159,Standard,Available,91.49,0,,,Yes,No,No,Low,Low,,,,,,1,4.5,
B040292,2025-04-05,R276,Suite,Available,388.4,0,,,No,No,Yes,Low,Low,,,,,,20,5.0,
B040293,2025-04-04,R341,Standard,Available,98.68,0,,,No,Yes,No,Low,Low,,,,,,9,3.7,
B040294,2025-04-01,R168,Standard,Available,96.19,0,,,No,No,No,Low,Low,,,,,,13,3.6,
B040295,2025-04-01,R160,Standard,Booked,104.17,3,2025-04-01,2025-04-03,Yes,No,No,Low,Low,Yuki Tanaka,Japan,Cash,Direct,Leisure,19,4.1,Late check-in
B040296,2025-04-23,R209,Deluxe,Available,202.28,0,,,No,Yes,Yes,Low,Low,,,,,,4,4.6,
B040297,2025-04-15,R351,Deluxe,Available,194.92,0,,,Yes,No,No,Low,Low,,,,,,4,4.6,
B040298,2025-04-19,R440,Deluxe,Cancelled,192.77,3,2025-04-19,2025-04-20,Yes,Yes,No,Low,Low,Emma Jones,USA,Credit Card,Direct,Leisure,16,4.0,Late check-in
B040299,2025-04-05,R438,Deluxe,Booked,210.19,3,2025-04-05,2025-04-10,No,Yes,Yes,Low,Low,John Smith,France,Cash,OTA,Business,0,4.3,None
B040300,2025-04-19,R427,Standard,Available,96.91,0,,,No,No,Yes,Low,Low,,,,,,1,4.2,
B040301,2025-04-17,R272,Standard,Available,105.15,0,,,No,No,Yes,Low,Low,,,,,,10,4.9,
B040302,2025-04-25,R224,Standard,Available,109.7,0,,,Yes,Yes,No,Low,Low,,,,,,12,3.1,
B040303,2025-04-23,R116,Suite,Booked,424.34,1,2025-04-23,2025-04-28,Yes,No,Yes,Low,Low,Marie Dubois,Germany,Credit Card,Direct,Business,15,3.1,Late check-in
B040304,2025-04-12,R170,Deluxe,Available,186.24,0,,,No,No,No,Low,Low,,,,,,5,3.4,
B040305,2025-04-23,R152,Suite,No-Show,420.47,2,2025-04-23,2025-04-26,Yes,No,Yes,Low,Low,Hans Muller,USA,Credit Card,OTA,Business,20,3.5,Extra towels
B040306,2025-04-25,R454,Suite,Available,437.13,0,,,Yes,Yes,Yes,Low,Low,,,,,,1,4.6,
B040307,2025-04-08,R441,Standard,Available,99.88,0,,,Yes,No,No,Low,Low,,,,,,10,3.8,
B040308,2025-04-01,R190,Deluxe,Available,190.9,0,,,Yes,No,Yes,Low,Low,,,,,,17,3.5,
B040309,2025-04-22,R189,Deluxe,Booked,193.77,4,2025-04-22,2025-04-23,No,Yes,Yes,Low,Low,Marie Dubois,Germany,Credit Card,Direct,Leisure,2,4.0,Late check-in
B040310,2025-04-15,R227,Standard,Booked,102.05,1,2025-04-15,2025-04-19,No,No,No,Low,Low,Marie Dubois,Japan,Cash,OTA,Leisure,15,4.1,Late check-in
B040311,2025-04-06,R238,Standard,Available,109.89,0,,,No,No,No,Low,Low,,,,,,17,3.4,
B040312,2025-04-24,R440,Deluxe,Booked,199.81,4,2025-04-24,2025-04-25,Yes,No,Yes,Low,Low,Hans Muller,Canada,Credit Card,Direct,Leisure,8,3.7,Late check-in
B040313,2025-04-04,R208,Deluxe,Available,218.36,0,,,Yes,Yes,Yes,Low,Low,,,,,,9,3.5,
B040314,2025-04-18,R217,Deluxe,Available,195.94,0,,,No,No,Yes,Low,Low,,,,,,13,3.9,
B040315,2025-04-13,R223,Standard,Cancelled,92.47,2,2025-04-13,2025-04-17,Yes,No,No,Low,Low,Marie Dubois,UK,Cash,OTA,Business,16,4.3,Late check-in
B040316,2025-04-27,R476,Suite,Cancelled,386.38,2,2025-04-27,2025-05-01,Yes,Yes,Yes,Low,Low,Emma Jones,UK,Debit Card,Travel Agent,Business,1,3.6,Late check-in
B040317,2025-04-20,R157,Suite,Available,366.76,0,,,No,No,No,Low,Low,,,,,,4,3.8,
B040318,2025-04-27,R104,Standard,Available,93.39,0,,,No,No,Yes,Low,Low,,,,,,14,4.8,
B040319,2025-04-21,R115,Deluxe,Cancelled,188.31,4,2025-04-21,2025-04-25,No,Yes,Yes,Low,Low,John Smith,Japan,Cash,Direct,Business,3,4.2,Late check-in
B040320,2025-04-21,R251,Deluxe,Available,206.36,0,,,Yes,Yes,Yes,Low,Low,,,,,,1,3.5,
B040321,2025-04-20,R356,Standard,Available,94.22,0,,,No,No,No,Low,Low,,,,,,19,4.7,
B040322,2025-04-28,R461,Suite,Available,438.22,0,,,Yes,Yes,No,Low,Low,,,,,,6,4.8,
B040323,2025-04-11,R233,Standard,Available,101.74,0,,,Yes,Yes,Yes,Low,Low,,,,,,9,4.0,
B040324,2025-04-24,R134,Deluxe,No-Show,214.9,1,2025-04-24,2025-04-26,Yes,Yes,Yes,Low,Low,John Smith,USA,Credit Card,Travel Agent,Leisure,14,4.2,Late check-in
B040325,2025-04-02,R416,Standard,Available,108.14,0,,,Yes,No,No,Low,Low,,,,,,19,3.1,
B040326,2025-04-23,R140,Standard,Booked,95.74,2,2025-04-23,2025-04-25,No,No,Yes,Low,Low,John Smith,Germany,Credit Card,Travel Agent,Leisure,0,4.4,Extra towels
B040327,2025-04-02,R342,Deluxe,Available,184.78,0,,,Yes,No,Yes,Low,Low,,,,,,15,4.8,
B040328,2025-04-18,R478,Suite,Cancelled,435.15,4,2025-04-18,2025-04-19,No,Yes,Yes,Low,Low,Hans Muller,UK,Cash,OTA,Leisure,11,3.2,Extra towels
B040329,2025-04-19,R140,Standard,Booked,94.33,4,2025-04-19,2025-04-23,Yes,Yes,Yes,Low,Low,Yuki Tanaka,Japan,Debit Card,Travel Agent,Leisure,0,4.1,Late check-in
B040330,2025-04-10,R232,Suite,Available,436.07,0,,,No,Yes,Yes,Low,Low,,,,,,1,3.6,
B040331,2025-04-11,R127,Suite,Available,398.02,0,,,No,No,Yes,Low,Low,,,,,,5,4.1,
B040332,2025-04-05,R242,Suite,Booked,431.58,3,2025-04-05,2025-04-09,Yes,Yes,Yes,Low,Low,Hans Muller,Germany,Cash,Direct,Business,9,4.8,None
B040333,2025-04-26,R327,Deluxe,Available,219.99,0,,,Yes,Yes,Yes,Low,Low,,,,,,8,4.6,
B040334,2025-04-19,R445,Standard,Available,92.65,0,,,No,No,Yes,Low,Low,,,,,,14,3.2,
B040335,2025-04-03,R372,Suite,Booked,397.88,4,2025-04-03,2025-04-06,Yes,Yes,Yes,Low,Low,John Smith,USA,Debit Card,OTA,Business,1,3.1,Late check-in
B040336,2025-04-04,R100,Standard,No-Show,105.0,1,2025-04-04,2025-04-09,No,No,Yes,Low,Low,Marie Dubois,USA,Debit Card,Direct,Leisure,3,4.2,Late check-in
B040337,2025-04-01,R179,Suite,Available,428.02,0,,,Yes,No,No,Low,Low,,,,,,6,4.1,
B040338,2025-04-04,R152,Suite,Booked,413.72,4,2025-04-04,2025-04-06,No,No,No,Low,Low,Marie Dubois,Japan,Credit Card,Direct,Leisure,16,4.7,Extra towels
B040339,2025-04-14,R103,Standard,Available,108.58,0,,,No,Yes,No,Low,Low,,,,,,0,3.7,
B040340,2025-04-03,R470,Standard,Booked,109.81,1,2025-04-03,2025-04-07,Yes,No,No,Low,Low,Yuki Tanaka,Japan,Credit Card,Direct,Business,6,3.4,Extra towels
B040341,2025-04-28,R255,Deluxe,Available,197.75,0,,,Yes,Yes,Yes,Low,Low,,,,,,12,5.0,
B040342,2025-04-19,R111,Suite,Available,381.76,0,,,No,Yes,No,Low,Low,,,,,,6,3.2,
B040343,2025-04-22,R484,Standard,Available,93.61,0,,,No,No,No,Low,Low,,,,,,15,4.8,
B040344,2025-04-03,R124,Suite,Available,420.1,0,,,Yes,No,Yes,Low,Low,,,,,,16,4.2,
B040345,2025-04-04,R347,Deluxe,Available,184.67,0,,,Yes,No,Yes,Low,Low,,,,,,9,4.6,
B040346,2025-04-24,R193,Deluxe,Booked,210.01,4,2025-04-24,2025-04-27,Yes,Yes,Yes,Low,Low,Emma Jones,Germany,Debit Card,Direct,Business,15,4.5,Late check-in
B040347,2025-04-21,R299,Suite,Available,407.39,0,,,Yes,Yes,No,Low,Low,,,,,,20,4.3,
B040348,2025-04-07,R463,Standard,Available,96.68,0,,,No,No,Yes,Low,Low,,,,,,9,3.5,
B040349,2025-04-05,R481,Standard,Booked,105.01,2,2025-04-05,2025-04-08,No,No,Yes,Low,Low,Emma Jones,France,Credit Card,Direct,Leisure,17,4.1,Late check-in
B040350,2025-04-25,R439,Deluxe,Available,216.67,0,,,Yes,Yes,Yes,Low,Low,,,,,,1,3.7,
B040351,2025-04-19,R192,Deluxe,Available,180.43,0,,,No,Yes,Yes,Low,Low,,,,,,8,3.2,
B040352,2025-04-25,R210,Suite,Cancelled,434.02,1,2025-04-25,2025-04-27,No,No,Yes,Low,Low,Emma Jones,Germany,Cash,OTA,Business,7,3.0,Extra towels
B040353,2025-04-26,R379,Standard,Booked,98.18,2,2025-04-26,2025-04-27,No,Yes,Yes,Low,Low,Yuki Tanaka,USA,Cash,OTA,Business,16,3.9,Extra towels
B040354,2025-04-07,R428,Standard,Available,96.55,0,,,Yes,Yes,No,Low,Low,,,,,,12,3.6,
B040355,2025-04-22,R476,Suite,Booked,422.79,4,2025-04-22,2025-04-26,Yes,No,Yes,Low,Low,Emma Jones,USA,Credit Card,Direct,Leisure,1,3.5,Extra towels
B040356,2025-04-13,R247,Suite,Available,381.22,0,,,No,No,No,Low,Low,,,,,,13,4.4,
B040357,2025-04-17,R430,Deluxe,Booked,200.63,2,2025-04-17,2025-04-21,Yes,No,No,Low,Low,Emma Jones,Germany,Debit Card,OTA,Leisure,3,3.7,Extra towels
B040358,2025-04-07,R322,Deluxe,Cancelled,217.23,4,2025-04-07,2025-04-11,Yes,Yes,Yes,Low,Low,John Smith,Canada,Credit Card,OTA,Business,9,4.9,None
B040359,2025-04-20,R275,Suite,Cancelled,399.67,3,2025-04-20,2025-04-23,Yes,Yes,Yes,Low,Low,John Smith,USA,Debit Card,Direct,Leisure,11,4.3,Late check-in
B040360,2025-04-01,R463,Standard,Booked,108.29,1,2025-04-01,2025-04-02,No,No,No,Low,Low,Hans Muller,UK,Debit Card,Direct,Leisure,19,4.8,None
B040361,2025-04-13,R279,Standard,Booked,92.78,4,2025-04-13,2025-04-18,Yes,No,Yes,Low,Low,Hans Muller,Canada,Credit Card,Direct,Business,11,4.6,Late check-in
B040362,2025-04-06,R356,Deluxe,Booked,205.64,2,2025-04-06,2025-04-10,No,Yes,No,Low,Low,Emma Jones,UK,Cash,OTA,Leisure,7,4.9,Late check-in
B040363,2025-04-09,R274,Deluxe,Available,194.81,0,,,No,No,Yes,Low,Low,,,,,,0,4.1,
B040364,2025-04-26,R241,Suite,Available,420.07,0,,,No,Yes,Yes,Low,Low,,,,,,1,4.9,
B040365,2025-04-06,R127,Deluxe,Booked,204.21,4,2025-04-06,2025-04-07,Yes,No,Yes,Low,Low,John Smith,UK,Debit Card,OTA,Leisure,10,4.8,None
B040366,2025-04-17,R306,Deluxe,Booked,209.98,3,2025-04-17,2025-04-20,Yes,Yes,Yes,Low,Low,Hans Muller,Germany,Cash,Travel Agent,Business,14,4.7,Extra towels
B040367,2025-04-17,R287,Suite,Available,401.49,0,,,No,Yes,Yes,Low,Low,,,,,,11,3.4,
B040368,2025-04-10,R413,Standard,Available,108.68,0,,,No,Yes,Yes,Low,Low,,,,,,18,4.3,
B040369,2025-04-05,R454,Suite,Available,375.59,0,,,No,Yes,No,Low,Low,,,,,,8,3.3,
B040370,2025-04-20,R243,Standard,Available,101.45,0,,,Yes,No,Yes,Low,Low,,,,,,0,3.1,
B040371,2025-04-22,R193,Standard,Available,101.34,0,,,Yes,Yes,Yes,Low,Low,,,,,,1,3.4,
B040372,2025-04-26,R394,Standard,Booked,108.3,2,2025-04-26,2025-04-28,Yes,Yes,Yes,Low,Low,Emma Jones,USA,Credit Card,Travel Agent,Leisure,4,3.6,Extra towels
B040373,2025-04-19,R305,Deluxe,Available,208.79,0,,,No,Yes,No,Low,Low,,,,,,9,4.9,
B040374,2025-04-21,R303,Suite,Available,410.75,0,,,No,No,Yes,Low,Low,,,,,,5,4.9,
B040375,2025-04-03,R363,Standard,Available,94.96,0,,,No,No,Yes,Low,Low,,,,,,6,3.6,
B040376,2025-04-18,R260,Standard,Available,103.43,0,,,No,Yes,No,Low,Low,,,,,,18,3.7,
B040377,2025-04-11,R448,Suite,Available,392.22,0,,,Yes,Yes,Yes,Low,Low,,,,,,10,4.8,
B040378,2025-04-13,R184,Suite,Available,375.95,0,,,Yes,No,Yes,Low,Low,,,,,,11,4.9,
